	x	y	theta	v	a	sigma	omega	t
0	-5.3731343283582	9.72636815920399	2.60578141562933	1.0353332730732898e-10	0.9923703667288919	0.27367884083889527	-0.00020817096546823746	0.0
1	-5.391842672948038	9.732246199405612	2.609422714851171	4.30514859820178e-12	0.9923701511307331	0.2736788408389161	-0.23446310980288074	0.0
2	-5.410740464775509	9.738233743558817	2.613216644951962	-9.492300855351729e-11	0.9923699290613374	0.2736788408623603	-0.26095840681270777	0.0
3	-5.429863296212138	9.744335806147403	2.6171945801600636	-1.9415114350145854e-10	0.9923697006947215	0.27367884088845373	-0.293461773716594	0.0
4	-5.448940983441753	9.750492303835737	2.621685028532652	-2.9337925561663654e-10	0.9923694658985118	0.27367884091779726	-0.3143421778488612	0.0
5	-5.468058497220198	9.75670987225786	2.626691040998105	-3.926073442568125e-10	0.9923690273008972	0.2736788409492286	-0.34457990432720637	0.0
6	-5.487291204562703	9.76300115215702	2.6322717321318883	-4.918353890443424e-10	0.9923683044300633	0.2736788409836835	-0.37274025432147107	0.0
7	-5.506761427240299	9.769386893422121	2.6384515148508587	-5.910633615551154e-10	0.9923674716525214	0.27367884102095413	-0.39686971933392556	0.0
8	-5.526175193355267	9.775800069583036	2.645199193567122	-6.902912508000722e-10	0.9923665287362082	0.2736788410606375	-0.41753233796424627	0.0
9	-5.545607519291989	9.782255160035405	2.6524248588849844	-7.895190457669354e-10	0.992365478249912	0.273678841102387	-0.4355057089118448	0.0
10	-5.565133677020333	9.788772480326907	2.660004625946192	-8.887467357002683e-10	0.9923643267082529	0.2736788411459336	-0.4512386858060505	0.0
11	-5.584629112452392	9.79532676762511	2.6678107714846306	-9.87974310496023e-10	0.9923630853594683	0.27367884119105335	-0.46465527368042986	0.0
12	-5.604164197576005	9.801939340391623	2.6757019611261783	-1.0872017611748588e-09	0.9923617717355929	0.2736788412375147	-0.47027289297867525	0.0
13	-5.623677240067469	9.808590168052035	2.6835105780784607	-1.186429080510464e-09	0.9923604107011657	0.2736788412845377	-0.47369846726084003	0.0
14	-5.643180985162838	9.815301974236014	2.691166343442259	-1.2856562637627406e-09	0.9923590356049591	0.2736788413319032	-0.47646220135473266	0.0
15	-5.662679264301907	9.822057873534895	2.6986340938748294	-1.3848833095261506e-09	0.99235768876803	0.273678841379545	-0.4787155782843559	0.0
16	-5.682174662923799	9.828796944519928	2.705604856253715	-1.4841102206268618e-09	0.9923564210928847	0.2736788414274123	-0.4805717187195271	0.0
17	-5.701668833317987	9.835523044603224	2.71163340665001	-1.5833370049808163e-09	0.9923552910162406	0.27367884147546506	-0.48211628642776483	0.0
18	-5.721162828554244	9.842239290934536	2.716549122374516	-1.6825636763470814e-09	0.9923543622627399	0.2736788415236723	-0.48341398167543026	0.0
19	-5.740657163784172	9.848948140100545	2.7204642509337083	-1.7817902548565951e-09	0.9923537003471682	0.2736788415720093	-0.48451040140725754	0.0
20	-5.76015181394792	9.855651408352674	2.7235872360732807	-1.8810167671911644e-09	0.9923533677273948	0.27367884162045586	-0.48542083500734384	0.0
21	-5.779646202214562	9.862350250548946	2.726117052269577	-1.9802432462778e-09	0.9923534176732121	0.27367884166899353	-0.4860152405783726	0.0
22	-5.799139196919567	9.869045108424718	2.7282143202392013	-2.0794697303699945e-09	0.992353887297289	0.27367884171759066	0.4171201103427973	0.0
23	-5.818629131348658	9.87573563419377	2.730002532561115	-2.1786962614321543e-09	0.9923546520452574	0.27367884167588247	0.40654284491951703	0.0
24	-5.838113877466214	9.882420593559246	2.731577076729241	-2.277922868974368e-09	0.9923554320731861	0.2736788416352319	0.3976312997841806	0.0
25	-5.857591015958957	9.889097762442065	2.733004972968225	-2.3771495545248612e-09	0.9923561166931812	0.2736788415954724	0.38830154640075404	0.0
26	-5.877058305319769	9.895763789750761	2.7343241185027236	-2.4763763085440616e-09	0.9923566038656291	0.2736788415566458	0.37823503450906026	0.0
27	-5.896513535083111	9.902414300950886	2.7355571749841405	-2.5756031112893497e-09	0.9923567989086971	0.2736788415188257	0.3668852038191792	0.0
28	-5.915954538412702	9.909044104514381	2.7367178190080725	-2.6748299335507686e-09	0.9923565975501659	0.2736788414821405	0.35417573179318435	0.0
29	-5.93537921289118	9.915647507444252	2.737813820289089	-2.774056735692075e-09	0.992355847839996	0.27367884144672616	0.3449502520482921	0.0
30	-5.954785342933716	9.922218741820581	2.7388487160200277	-2.873283462883388e-09	0.9923549653009378	0.27367884141223425	0.3289701655598142	0.0
31	-5.974169500813934	9.928752506046644	2.739822851140668	-2.9725101018433113e-09	0.9923538587130488	0.27367884137934023	0.39218366949236283	0.0
32	-5.993522275252517	9.935244635020581	2.7407512243709165	-3.07173663016927e-09	0.992352347501393	0.27367884134012543	0.2936424869884666	0.0
33	-6.012810988348664	9.941692993518723	2.7416594601998554	-3.170963007402823e-09	0.9923531079478232	0.27367884131076387	-0.05962323967886817	0.0
34	-6.031913678151774	9.94809885234281	2.742565279605595	-3.270189460689371e-09	0.9923546198472782	0.27367884131672565	-0.27088235660064675	0.0
35	-6.051191983774265	9.954479629835195	2.743468207246444	-3.369416065167616e-09	0.9923560762978645	0.27367884134381143	-0.331695473074036	0.0
36	-6.07048291339784	9.960837374650428	2.7443690466170634	-3.468642815293392e-09	0.9923561568177223	0.27367884137697795	-0.36429717344175067	0.0
37	-6.089737772613171	9.967173410010398	2.7452686134940705	-3.567869573486337e-09	0.9923524575786297	0.2736788414134044	-0.3847188559610881	0.0
38	-6.108938638655823	9.973488551361493	2.746167731218433	-3.667095961805108e-09	0.9923422444188265	0.27367884145187277	-0.39890321202420465	0.0
39	-6.128075504436948	9.979783256123975	2.7470672238334424	-3.766321328917027e-09	0.9923249695986296	0.2736788414917594	-0.4094822338570512	0.0
40	-6.147140230945923	9.986057729974611	2.7479679121201936	-3.865544968720414e-09	0.992306048629795	0.2736788415327039	-0.41778634783846247	0.0
41	-6.166124966016811	9.992312006786921	2.748870611199178	-3.9647667166155186e-09	0.9922981596901611	0.27367884157447875	-0.4245584680312381	0.0
42	-6.185021730050242	9.998546014919542	2.74977612891532	-4.063987675705105e-09	0.99231304056068	0.27367884161693073	-0.4302467346046917	0.0
43	-6.20382230895261	10.004759640126496	2.750685264494144	-4.1632101227633104e-09	0.9923407091077816	0.2736788416599515	-0.4351384377151272	0.0
44	-6.222518237303961	10.010952794343636	2.7515988071089197	-4.262435336441649e-09	0.9923351341969625	0.2736788417034614	-0.4394268312866779	0.0
45	-6.241100823028604	10.01712549954366	2.752517534090344	-4.361659992696634e-09	0.9922582644761596	0.2736788417474001	-0.44324688795998696	0.0
46	-6.259561208927604	10.023277996550341	2.7534422085611303	-4.460876962695481e-09	0.9922018460962195	0.2736788417917207	-0.4466955578359255	0.0
47	-6.277890503357559	10.02941089058499	2.754373576292859	-4.560088291386417e-09	0.992311256987354	0.27367884183638624	-0.44984380881877145	0.0
48	-6.296080185764143	10.035525350032792	2.7553123615753137	-4.6593105601890605e-09	0.9921434889901812	0.27367884188136654	-0.44268875652254486	0.0
49	-6.314123637353839	10.041623384718317	2.756259261896134	-4.7585160537344196e-09	0.9922782950920347	0.2736788419256314	-0.4496119874443661	0.0
50	-6.332021407941957	10.047708242482358	2.7572149405474353	-4.857735026681744e-09	0.04039111806961965	0.2736788419705885	-0.46459982650772463	0.0
51	-6.349797562685587	10.053784969213515	2.758180078867001	-4.8617739354578545e-09	-0.9922396669341179	0.2736788420170443	-0.46615102962324334	0.0
52	-6.367557707466431	10.059861253427135	2.759155349867678	-4.762559153296894e-09	-0.9920577449979706	0.27367884206365517	-0.4675148482502971	0.0
53	-6.38540253449823	10.065944539688214	2.7601413415430236	-4.663362561692961e-09	-0.9922276912930467	0.2736788421104024	-0.4687115112626821	0.0
54	-6.403356181880913	10.07203939625231	2.7611385507754926	-4.564148977021685e-09	-0.992121999962765	0.2736788421572693	-0.4697530346194525	0.0
55	-6.421419669995414	10.078148419584952	2.7621473814750144	-4.464945960539741e-09	-0.9921669291309573	0.2736788422042403	-0.4706484420713828	0.0
56	-6.439587054826676	10.084272859534687	2.7631681420694063	-4.3657384515664784e-09	-0.9922453755934968	0.27367884225130085	-0.47140477677211035	0.0
57	-6.457850592969741	10.090413063903748	2.7642010422662193	-4.26652309867707e-09	-0.9922580206759555	0.27367884229843703	-0.47202820845561294	0.0
58	-6.476202246201848	10.096568792118296	2.765246188960099	-4.16730648141122e-09	-0.992234799073039	0.2736788423456356	-0.4725249909812347	0.0
59	-6.494634078872086	10.102739438849675	2.7663035813316132	-4.068092186111284e-09	-0.9922210594392149	0.2736788423928838	-0.4729020799201487	0.0
60	-6.513138384761507	10.108924196026198	2.7673731051409427	-3.968879264666415e-09	-0.9922291904632443	0.2736788424401697	-0.4731671519797219	0.0
61	-6.531707747727071	10.115122171406387	2.7684545261680293	-3.8696655302095e-09	-0.9922491618415027	0.2736788424874821	-0.4733278447587839	0.0
62	-6.550335071407397	10.121332476268858	2.7695474827273325	-3.770449798812592e-09	-0.992268527785776	0.2736788425348106	-0.47339033010460163	0.0
63	-6.569013587389988	10.127554292068663	2.7706514771770356	-3.671232131013406e-09	-0.9922813545616009	0.2736788425821453	-0.4733576785885781	0.0
64	-6.587736848078947	10.133786924551863	2.7717658663496367	-3.572013180669151e-09	-0.992287668361782	0.2736788426294767	-0.4736841273922941	0.0
65	-6.606498699132512	10.140029853154717	2.7728898508599857	-3.4727935990179772e-09	-0.9922899815088583	0.2736788426768409	-0.47316258791584764	0.0
66	-6.625293189879084	10.146282783434922	2.7740224630218484	-3.373573786088609e-09	-0.99229088352696	0.2736788427241528	-0.47222772105560906	0.0
67	-6.644114262953375	10.152545710930559	2.7751625882821327	-3.2743538829808854e-09	-0.9922915182892922	0.27367884277137133	-0.4732558693673828	0.0
68	-6.662955682013917	10.158819004818955	2.776311339793285	-3.1751339164177104e-09	-0.9922923729992968	0.27367884281869265	-0.4722614573521977	0.0
69	-6.681812259634455	10.165102628289832	2.7774699634782443	-3.075913864406061e-09	-0.9922935455039243	0.2736788428659145	-0.4711554675094618	0.0
70	-6.700679860908908	10.171396209187417	2.7786394240100036	-2.9766936951690943e-09	-0.9922949522905269	0.27367884291302574	-0.4699240556071796	0.0
71	-6.719554874280923	10.17769920472208	2.779820420379918	-2.8774733852804615e-09	-0.9922964898628631	0.2736788429600139	-0.46855023112986793	0.0
72	-6.738434074318294	10.184011014349624	2.7810133957239	-2.778252921662484e-09	-0.9922980906650141	0.2736788430068646	-0.46701541470215313	0.0
73	-6.757314596513937	10.190331055840709	2.782218545390493	-2.6790322979924475e-09	-0.9922997269065329	0.27367884305356194	-0.4653002975289129	0.0
74	-6.776193943464908	10.196658815206922	2.7834358246713036	-2.579811510726417e-09	-0.992301397796981	0.2736788431000877	-0.4633823977665749	0.0
75	-6.795069998925035	10.20299387807999	2.7846649575581583	-2.4805905563994826e-09	-0.9923031161663902	0.27367884314642177	-0.4612333118980679	0.0
76	-6.813941042663867	10.20933594795284	2.7859054477595104	-2.381369430263833e-09	-0.9923048989681702	0.27367884319254093	-0.4588180540105353	0.0
77	-6.832805763853386	10.215684855130455	2.7871565929815545	-2.282148125876459e-09	-0.9923067615396891	0.27367884323841857	-0.4560953962970641	0.0
78	-6.851663272148364	10.22204055912868	2.788417503209698	-2.1829266352607394e-09	-0.99230871445123	0.273678843284024	-0.45301728379925416	0.0
79	-6.87051310611016	10.228403146467794	2.789687123454181	-2.083704949383109e-09	-0.9923107619919986	0.2736788433293216	-0.44952696164335415	0.0
80	-6.889355238835021	10.234772825236032	2.790964261154156	-1.984483058781108e-09	-0.9923129017386763	0.2736788433742702	-0.44555661214692693	0.0
81	-6.908190080781498	10.241149917375274	2.7922476181559586	-1.8852609542345738e-09	-0.9923151248988277	0.2736788434188218	-0.4410249012395176	0.0
82	-6.927018479899332	10.24753484931861	2.793535826890285	-1.786038627402493e-09	-0.9923174172148972	0.2736788434629203	-0.4358343413178134	0.0
83	-6.945841719259853	10.253928141351832	2.794827490087476	-1.6868160713694674e-09	-0.9923197602349488	0.2736788435064998	-0.4293812385754392	0.0
84	-6.964661512492561	10.260330395849897	2.7961212231264803	-1.5875932810651107e-09	-0.9923221327316326	0.273678843549434	-0.4203396760225963	0.0
85	-6.983479997492921	10.266742284328004	2.797415697939943	-1.488370253541565e-09	-0.9923245121616302	0.27367884359146416	-0.4093468933635539	0.0
86	-7.00229972923872	10.273164533016741	2.7987096836792773	-1.389146988105088e-09	-0.9923268761333629	0.2736788436323951	-0.39600511360944457	0.0
