	x	y	theta	v	a	sigma	omega	t
0	-3.88059701492537	-2.2636815920398	-0.912370953011526	0.0001	1.0	0.7499944187811804	6.884535723397311e-05	0.08112443058156782
1	-3.880592278491163	-2.2636879673668338	-0.9123683723699177	0.08122444143506988	1.0	0.75	3.666269980763197e-08	0.16224886116313564
2	-3.8767455058652387	-2.2688657630300644	-0.9102724497332404	0.1623488728435251	1.0	0.75	1.1706360496920904e-08	0.24337329174470346
3	-3.869031540737907	-2.2791988375185888	-0.9060831851056318	0.24347330424542796	1.0	0.75	5.367021429172941e-09	0.3244977223262713
4	-3.857387822014549	-2.2946466452297787	-0.8998005784877313	0.32459773564437117	1.0	0.75	-2.078169560342114e-07	0.4056221529078391
5	-3.8417150764913277	-2.315143610057521	-0.8914246298801978	0.40572216704161274	1.0	0.7499999913218619	-0.499999988411132	0.4867465834894069
6	-3.82187844411867	-2.3405981191077365	-0.8809553395975281	0.48684659843773737	1.0	0.7094377769712173	-0.49999999982155535	0.5678710140709747
7	-3.7977090358640777	-2.3708911528557293	-0.869269594791206	0.5679710298330639	1.0	0.6688755616949077	-0.5	0.6489954446525426
8	-3.76904102817316	-2.4058997283748162	-0.8566212156550645	0.649095461227783	1.0	0.6283133461388101	-0.5	0.7301198752341104
9	-3.735703562676215	-2.4454906093779374	-0.843250071585752	0.7302198926220169	1.0	0.5877511304532983	-0.5	0.8112443058156782
10	-3.6975263315250277	-2.4895236038374033	-0.8293833360644518	0.8113443240158473	1.0	0.5471889146969852	-0.5	0.892368736397246
11	-3.654344455160809	-2.5378549691942123	-0.8152367415326349	0.8924687554093305	1.0	0.5066266988992543	-0.5	0.9734931669788138
12	-3.606002690582366	-2.5903409442714262	-0.8010158342669369	0.9735931868025055	1.0	0.4660644830775267	-0.5	1.0546175975603815
13	-3.5523590264175566	-2.64684141049718	-0.7869172292538033	1.0547176181953992	1.0	0.4255022672437031	-0.5	1.1357420281419492
14	-3.493287735142655	-2.7072236741544664	-0.7731298650640491	1.1358420495880288	1.0	0.38494005140713183	-0.5	1.216866458723517
15	-3.4286819636817096	-2.7713663548739715	-0.7598362587273741	1.2169664809804048	1.0	0.3443778355762959	-0.5	1.2979908893050847
16	-3.3584559522965662	-2.8391633622991206	-0.7472137606068405	1.2980909123725306	1.0	0.3038156197600651	-0.5	1.3791153198866524
17	-3.2825469790145836	-2.9105279416878376	-0.7354358092733129	1.3792153437644035	1.0	0.26325340396897046	-0.5	1.46023975046822
18	-3.2009171336377644	-2.98539676916801	-0.7246731863798387	1.4603397751560143	1.0	0.22269118821691752	-0.5	1.5413641810497878
19	-3.113555032386515	-3.063734077502388	-0.7150952715359353	1.5414642065473476	1.0	0.18212897252396928	-0.5	1.6224886116313555
20	-3.0204775921708475	-3.1455357926625225	-0.7068712971817103	1.6225886379383783	1.0	0.14156675692146403	-0.5	1.7036130422129232
21	-2.921731993047417	-3.2308336593938067	-0.7001716034616636	1.7037130693290707	1.0	0.10100454146243748	-0.49999999909283593	1.784737472794491
22	-2.8173979693017244	-3.319699329377021	-0.6951688930978331	1.7848375007193746	1.0	0.06044232624524487	-0.4999999935871933	1.8658619033760586
23	-2.7075905844879	-3.412248377571507	-0.6920394862614406	1.865961932109217	1.0	0.019880111474695015	-0.4999999819036618	1.9469863339576263
24	-2.592463664382563	-3.508644199722364	-0.6909645754406378	1.9470863634984907	1.0	-0.020682102348034477	-0.499999950754219	2.028110764539194
25	-2.4722140849193845	-3.6091017254551616	-0.6921314802960803	2.028210794887034	1.0	-0.06124431364378278	-0.49999981847216085	2.1092351951207617
26	-2.347087140572463	-3.713890855160591	-0.6957349024661729	2.109335226274584	1.0	-0.1018065142082242	0.1473737039515528	2.1903596257023294
27	-2.2173832532172577	-3.8233394928308893	-0.701978180013707	2.190459657660679	1.0	-0.08985090639245896	0.49999902922745	2.271484056283897
28	-2.0834663231363235	-3.937835998372102	-0.7076958422353852	2.271584089044392	1.0	-0.04928876985504539	0.49999780889357803	2.352608486865465
29	-1.9453323891792604	-4.057364850789291	-0.7109423913268311	2.3527085204234064	1.0	-0.0087267323165223	0.2429706982612246	2.4337329174470326
30	-1.8027048424787295	-4.181626164193503	-0.7115372645691864	2.433832951788443	0.8156245006514186	0.010984127227927042	-0.1260805310627606	2.5148573480286003
31	-1.65524285135938	-4.310259914372301	-0.7107626825393838	2.5	2.740804116751087e-15	0.0007559159380384201	-0.019088767502361645	2.595981778610168
32	-1.5036601873284208	-4.442273378803078	-0.7107079296265858	2.5	-2.0514356761065317e-15	-0.0007926494560946928	0.010864956118342733	2.6771062091917357
33	-1.352069630939178	-4.574278543425402	-0.7107653432425554	2.5	-3.624226773117317e-16	8.876392229962402e-05	0.007665717467626465	2.7582306397733034
34	-1.200487350450752	-4.706292411172144	-0.7107589138472485	2.5	3.58874113675937e-16	0.000710640886860013	-0.017271945789261486	2.839355070354871
35	-1.0489041431622033	-4.838305304333504	-0.7107074403226279	2.5	6.292344752309792e-17	-0.0006905358803295362	0.0084105353725073	2.920479500936439
36	-0.8973135162449856	-4.9703103947819525	-0.7107574575900847	2.5	-3.011082559919205e-16	-8.235987348750608e-06	0.00794592578790254	3.0016039315180065
37	-0.7457300990374994	-5.102323067199028	-0.7107580541434692	2.5	-8.121285265513627e-16	0.0006363727176382348	-0.01835158039700661	3.0827283620995742
38	-0.5941467678229134	-5.234335830043678	-0.71071196005254	2.5	-2.2826186002996688e-15	-0.0008523887923408817	0.01647930166620292	3.163852792681142
39	-0.4425567923786648	-5.366341605639344	-0.7107737007425853	2.5	-4.036546657537198e-16	0.000484485171711887	-0.0032762639763272592	3.2449772232627097
