	x	y	theta	v	a	sigma	omega	t
0	11.2437810945274	6.14427860696518	-1.70786250110508	0.0001	1.0	-0.2850084151717696	-0.02428725745539272	0.08523778834984634
1	11.243779929744365	6.144270162288129	-1.7078633931000808	0.08533779853951094	0.9716778137570377	-0.2870786072823505	-0.043448698949692506	0.17047557669969268
2	11.242786022178173	6.137064379919281	-1.7086303694192424	0.16816146637276322	0.8939550297169067	-0.29078207828750036	-0.05780330033684344	0.255713365049539
3	11.240816598553563	6.122866610539618	-1.710162360126889	0.24436021599004257	0.822462211889682	-0.2957091037675342	-0.06791739102143253	0.34095115339938536
4	11.237923169585875	6.102239836003583	-1.712428532521028	0.31446507593283146	0.7566263141434018	-0.30149823196869185	-0.0743103599401019	0.4261889417492317
5	11.2341394959283	6.075703922248708	-1.7154055204730696	0.3789582295577014	0.6959361228085353	-0.30783228270146595	-0.07745867412211906	0.511426730099078
6	11.229484656379984	6.04373951492803	-1.719073351387908	0.4382782854986589	0.6399357422642307	-0.31443468877214537	-0.07779952470366601	0.5966645184489243
7	11.223965617975018	6.0067915678152	-1.7234125245489607	0.4928249928552706	0.5882186251155228	-0.32106614819255347	-0.07573410778876068	0.6819023067987706
8	11.217579479877415	5.965272517510923	-1.7284019889211724	0.5429634475262971	0.5404221146438145	-0.32752155604311456	-0.07163052006548574	0.7671400951486169
9	11.21031549142719	5.919565124787891	-1.7340178248450748	0.5890278333538752	0.4962224631497742	-0.3336271831518441	-0.06582625091037614	0.8523778834984632
10	11.202156898299119	5.8700250060511765	-1.7402324765292865	0.6313247386422679	0.45533029400638086	-0.3392380671948047	-0.058630269872899224	0.9376156718483095
11	11.193082641539597	5.816982879611398	-1.747014414156683	0.6701360858720503	0.4174864796639092	-0.34423558172912344	-0.050324731510542654	1.0228534601981558
12	11.183068916742384	5.760746551743439	-1.7543281282654788	0.7057217100645587	0.38245841193052127	-0.34852515054238015	-0.041166342300644226	1.1080912485480021
13	11.17209059104622	5.701602667357242	-1.7621343768429014	0.7383216192333049	0.3500366441752797	-0.3520340785145381	-0.03138745280674072	1.1933290368978484
14	11.160122471401062	5.63981824977872	-1.770390618905039	0.768157968624202	0.3200318873704485	-0.35470947557371835	-0.02119695014243005	1.2785668252476947
15	11.147140416863028	5.575642053696901	-1.7790515785641574	0.7954367789050808	0.2922723429767498	-0.3565162567236196	-0.010781030118259207	1.363804613597541
16	11.133122289277804	5.509305754753452	-1.788069891767228	0.8203494270162416	0.266601355623087	-0.35743520788703187	-0.00030392543298329904	1.4490424019473873
17	11.118048739685749	5.441024998469318	-1.7973967948326854	0.8430739369406196	0.24287536753853345	-0.3574611138187615	0.010091343105550989	1.5342801902972336
18	11.101903831453342	5.371000330156615	-1.8069828201797336	0.8637760961142558	0.22096215506578	-0.356600950050964	0.02028213945232866	1.61951797864708
