	x	y	theta	v	a	sigma	omega	t
0	-16.0199004975124	-13.5074626865672	0.200398553825878	0.0001	1.0	0.749763681387304	0.00401492949012784	0.05883235602727306
1	-16.019894731830902	-13.507461515348323	0.2004004245788662	0.058932366972745516	1.0	0.7499998891485843	9.852984006607874e-07	0.11766471205454612
2	-16.016497222374543	-13.506771351686092	0.2015032503117057	0.11776472370364884	1.0	0.7499999471160105	3.293770782548854e-07	0.1764970680818192
3	-16.009709504586397	-13.505384709076903	0.2037070304683655	0.1765970803855512	1.0	0.74999996649404	-0.18969370854909914	0.23532942410909224
4	-15.999535449038913	-13.503282907456299	0.20701176504812202	0.23542943704640099	1.0	0.7388398386965456	-0.49999942241957795	0.2941617801363653
5	-15.985981362239722	-13.500436093826524	0.2113316540234689	0.29426179369549443	1.0	0.7094236946633251	-0.49999973637728157	0.35299413616363834
6	-15.969055836387922	-13.496804728824031	0.21645379606098453	0.35309415033705016	1.0	0.6800075321592318	-0.49999983667761677	0.4118264921909114
7	-15.94876911492298	-13.492343367670008	0.22227643317893367	0.4119265069733331	1.0	0.6505913637542323	-0.49999988440747706	0.47065884821818443
8	-15.925133185346814	-13.487000942972301	0.22870191990294125	0.47075886360569724	1.0	0.6211751925411713	-0.4999999114808253	0.5294912042454575
9	-15.898161642093738	-13.480722065216673	0.23563647149245212	0.5295912202350144	1.0	0.5917590197353199	-0.4999999284058768	0.5883235602727306
10	-15.867869534777421	-13.473448257507314	0.24298991220862223	0.5884235768618771	1.0	0.5623428459337266	-0.4999999396129495	0.6471559163000037
11	-15.834273193883373	-13.465119127730304	0.25067542358853534	0.6472559334867047	1.0	0.5329266714727936	-0.49999994726932534	0.7059882723272768
12	-15.797390028244427	-13.455673481516618	0.2586092927210776	0.7060882901098032	1.0	0.5035104965614168	-0.4999999525427585	0.7648206283545499
13	-15.757238290557083	-13.445050379588121	0.2667106605233854	0.764920646731401	1.0	0.47409432133979057	-0.4999999561018265	0.823652984381823
14	-15.713836808817897	-13.433190143299221	0.27490127001753545	0.8237530033516716	1.0	0.4446781459087753	-0.4999999583306217	0.8824853404090961
15	-15.667204682927641	-13.420035312449066	0.28310521460735594	0.8825853599707476	1.0	0.4152619703466343	-0.4999999594797678	0.9413176964363692
16	-15.61736094686991	-13.405531559739398	0.2912486863553256	0.9414177165887319	1.0	0.385845794716886	-0.49999995965079236	1.0001500524636422
17	-15.564324197860213	-13.389628566592911	0.2992597242594921	1.000250073205703	1.0	0.35642961907707593	-0.49999995887305904	1.0589824084909152
18	-15.508112194719534	-13.372280865425566	0.3070679625304972	1.0590824298217203	1.0	0.32701344348302186	-0.499999957102241	1.1178147645181882
19	-15.448741428487915	-13.353448653881335	0.31460437886865905	1.1179147864368275	1.0	0.2975972679931496	-0.4999999542089765	1.1766471205454612
20	-15.386226668992922	-13.333098586986852	0.3218010427411494	1.1767471430510545	1.0	0.2681810926734956	-0.49999994996182673	1.2354794765727342
21	-15.320580491756434	-13.311204553662563	0.3285908636593122	1.2355794996644194	1.0	0.23876491760371218	-0.4999999439772929	1.2943118326000072
22	-15.251812790292133	-13.287748444533484	0.33490733945618856	1.2944118562769285	1.0	0.20934874288601393	-0.49999993564200984	1.3531441886272801
23	-15.17993027954476	-13.262720918511873	0.34068430456437354	1.3532442128885778	1.0	0.17993256865870108	-0.4999999239884169	1.4119765446545531
24	-15.104935996979798	-13.236122176172378	0.3458556782944031	1.4120765694993518	1.0	0.15051639511699771	-0.49999990739038425	1.4708089006818261
25	-15.026828808677328	-13.20796274850141	0.3503552131139908	1.4709089261092239	1.0	0.12110022255179692	-0.4999998830310594	1.5296412567090991
26	-14.94560292874469	-13.178264310169778	0.3541162429288328	1.5297412827181538	1.0	0.09168405141971378	-0.4999998457206665	1.588473612736372
27	-14.86124746146831	-13.14706052704136	0.3570714313662887	1.5885736393260876	1.0	0.06226788248269008	-0.49999978481162705	1.647305968763645
28	-14.773745976904532	-13.114397948177363	0.3591525200648147	1.647405995932953	1.0	0.03285171712908971	-0.4999996766628194	1.706138324790918
29	-14.68307613209282	-13.08033695310814	0.3602900769765551	1.7062383525386569	1.0	0.003435558138139404	-0.4999994593769728	1.764970680818191
30	-14.58920935179339	-13.044952765598088	0.3604132447016085	1.7650707091430786	1.0	-0.025980588069371865	-0.4999989275988316	1.823803036845464
31	-14.492110584638297	-13.008336545491728	0.3594494889155845	1.8239030657460629	1.0	-0.055396702991121635	-0.4999969505575532	1.882635392872737
32	-14.391738152875535	-12.970596570455717	0.3573243471479104	1.8827354223474069	1.0	-0.08481270159887466	-0.23829428608865566	1.94146774890001
33	-14.288043716522797	-12.931859519451606	0.3539611798193504	1.9415677789468426	1.0	-0.09883211587730742	0.4999897766453849	2.000300104927283
34	-14.180972375829658	-12.892271869357325	0.3499161605608488	2.0004001355440084	1.0	-0.06941653932770933	0.49998840512252823	2.0591324609545563
35	-14.07048907534168	-12.851931224170375	0.3469937915386842	2.059232492138402	1.0	-0.04000104346803226	0.4999635011213587	2.1179648169818295
36	-13.95663306024289	-12.810736698018191	0.34526211614391206	2.1180648487293046	1.0	-0.010587012769418386	0.38143780935123933	2.1767971730091027
37	-13.839449484786721	-12.768568101867011	0.3447909358435954	2.1768972053156306	1.0	0.011853872232597044	-0.1205439011312024	2.235629529036376
38	-13.718990143087499	-12.725284964296817	0.3453331573186137	2.2357295618956403	1.0	0.004761990524329559	0.051666006079679735	2.294461885063649
39	-13.595299902952883	-12.680764991763606	0.34555685902057315	2.294561918466287	1.0	0.007801623388516427	-0.2151077398789697	2.3532942410909223
40	-13.46836523402677	-12.635045096746348	0.34593300098084656	2.3533942750214707	1.0	-0.004853671748265149	0.06337829671170636	2.4121265971181955
41	-13.338193977917403	-12.588103981567334	0.3456929924302832	2.4122266315459364	1.0	-0.0011249772317198665	0.0039516737364774365	2.4709589531454688
42	-13.204756799869168	-12.540021413031557	0.3456359733466576	2.471058987978661	0.49192381187067946	-0.0008924909555518006	0.021959655495273237	2.529791309172742
43	-13.06806232611834	-12.490773941659087	0.3455896344956402	2.5	-4.2870614571057464e-14	0.0003994473147823813	0.06429845525999589	2.588623665200015
44	-12.929764531479863	-12.440956092528399	0.34561061702074775	2.5	2.3617727425117544e-15	0.004182276926642178	-0.07599839781389145	2.6474560212272884
45	-12.791467803407784	-12.391135341571953	0.3458303086655724	2.5	2.3542758007380595e-15	-0.000288887871047051	-0.08475784641772724	2.7062883772545616
