	x	y	theta	v	a	sigma	omega	t
0	-8.85572139303482	0.621890547263682	-0.98971402799757	0.0001	1.0	0.7234719327936365	-0.1082409242017956	0.08808942982205804
1	-8.855716897970929	0.621883251516411	-0.9897113545417485	0.08818944074157974	1.0	0.7139370514972878	-0.49999981555121076	0.1761788596441161
2	-8.851753102435591	0.6154498272884749	-0.9873940037806158	0.17627887145898077	1.0	0.6698923528342473	-0.49999994055659064	0.26426828946617414
3	-8.843794433849649	0.6026086763953933	-0.9831231742807158	0.2643683021703115	1.0	0.6258476431595541	-0.49999997215573555	0.3523577192882322
4	-8.83176069547277	0.5834017776447583	-0.9772382881830475	0.3524577328788841	1.0	0.5818029307013098	-0.4999999848411253	0.4404471491102902
5	-8.815538136880134	0.5578899427592019	-0.9700590535798652	0.440547163585864	1.0	0.5377582171256168	-0.499999991100785	0.5285365789323483
6	-8.794989822638588	0.5261485075226064	-0.9618873588676311	0.5286365942917935	1.0	0.4937135029985135	-0.4999999945154884	0.6166260087544063
7	-8.769965193111634	0.4882632202368542	-0.953009167100104	0.6167260249969675	1.0	0.44966878857061077	-0.4999999964197835	0.7047154385764643
8	-8.740308778935479	0.4443261614741531	-0.9436964103414763	0.7048154557015622	1.0	0.4056240739749596	-0.49999999738339923	0.7928048683985224
9	-8.705868084374323	0.394431586608729	-0.9342088840195137	0.7929048864056903	1.0	0.3615793592944239	-0.49999999765102704	0.8808942982205804
10	-8.666500697287578	0.33867162730541106	-0.9247961412786512	0.8809943171094266	1.0	0.3175346445903131	-0.49999999729059025	0.9689837280426384
11	-8.622080717351938	0.277131822076877	-0.9156993873329965	0.9690837478128213	1.0	0.27348992991795296	-0.4999999962313997	1.0570731578646966
12	-8.572504621765322	0.2098864714509725	-0.9071533738191603	1.0571731785159089	1.0	0.22944521533889642	-0.4999999942323924	1.1451625876867546
13	-8.517696711005792	0.1369938325303657	-0.8993882931487613	1.1452626092187108	1.0	0.1854005009359315	-0.499999990753903	1.2332520175088126
14	-8.457614298252913	0.05849118307958625	-0.8926316728603007	1.2333520399212403	1.0	0.1413557868393849	-0.4999999846019102	1.3213414473308707
15	-8.392252826605189	-0.025610200993237933	-0.8871102699697087	1.3214414706235011	1.0	0.09731107328476409	-0.49999997287013875	1.4094308771529287
16	-8.32165111996381	-0.11533009651750334	-0.8830519653178079	1.4095309013254906	1.0	0.053266360763588566	-0.49999994714771445	1.4975203069749867
17	-8.24589699807328	-0.21072433671469393	-0.8806876579095457	1.4976203320271981	1.0	0.009221650508286936	-0.4999998749820721	1.5856097367970448
18	-8.165133515378727	-0.3118896692162392	-0.8802531592265452	1.5857097627286032	1.0	-0.03482305338998424	-0.49999953669472347	1.6736991666191028
19	-8.079566118773883	-0.41896833891957114	-0.8819910874223481	1.6737991934296756	1.0	-0.07886772748871565	0.14107025248111024	1.7617885964411608
20	-7.989471062731014	-0.5321522234186491	-0.8861527605974197	1.7618886241303695	1.0	-0.06644092938280087	0.49999516348201956	1.8498780262632188
21	-7.895205473507367	-0.6516862902578847	-0.8898409948565635	1.8499780548306188	1.0	-0.022396640517883072	0.32293329436816876	1.9379674560852769
22	-7.796760600761885	-0.7775607938746156	-0.8911447253781896	1.9380674855303253	1.0	0.006050369253567746	-0.06336662508365004	2.026056885907335
23	-7.693826333699542	-0.9095633252141678	-0.8907758141760629	2.0261569162293376	1.0	0.00046843938020089027	-0.005703779352800801	2.114146315729393
24	-7.586154813030696	-1.047525951580634	-0.8907459540062356	2.114246346927411	1.0	-3.400329081815958e-05	0.0003138615819896414	2.202235745551451
25	-7.473797199232973	-1.1914833019859772	-0.8907482157442965	2.2023357776241146	1.0	-6.355403017642993e-06	5.8293475552503706e-05	2.290325175373509
26	-7.356758630490437	-1.341438856301903	-0.8907486560886153	2.2904252083185823	1.0	-1.2203639938768641e-06	1.3682824784771924e-06	2.3784146051955672
27	-7.23503881073016	-1.4973924140038404	-0.8907487440255388	2.378514639008647	1.0	-1.099832770512293e-06	-3.935090472755964e-05	2.4665040350176253
28	-7.108637680269402	-1.6593439346695649	-0.8907488263252388	2.4666040696856313	0.3791142178556248	-4.566231530945146e-06	8.264757700474467e-05	2.5545934648396833
29	-6.97755523923345	-1.8272934183825662	-0.8907491806676531	2.5	-3.512567686486788e-15	2.7141464035774506e-06	-0.0001028575337882389	2.6426828946617413
30	-6.844698110503583	-1.9975168582759826	-0.8907489671965714	2.5	1.618715495338578e-15	-6.346515100731586e-06	7.990974339939457e-05	2.7307723244837994
31	-6.711840939898387	-2.167740269808239	-0.8907494663580912	2.5	-2.1614366912148464e-16	6.926886325480481e-07	3.9254350055784504e-05	2.8188617543058574
32	-6.578983867210701	-2.3379637476576587	-0.8907494118772453	2.5	-2.049533921901342e-15	4.15058194699758e-06	-0.0001492286102712277	2.9069511841279154
33	-6.446126783835832	-2.5081872182689118	-0.8907490854286733	2.5	-1.2630244206475944e-15	-8.994881244932972e-06	0.00044833321830426787	2.9950406139499735
34	-6.31326963642351	-2.6784106455091496	-0.8907497928875734	2.5	-1.9791690988052216e-15	3.0498536325778285e-05	-0.0005212749174754509	3.0831300437720315
35	-6.180412627789176	-2.8486341667403097	-0.8907473941387314	2.5	6.64283149392218e-16	-1.542027393517452e-05	0.0013775083205778034	3.1712194735940895
36	-6.047555148607055	-3.0188573692803096	-0.8907486069629745	2.5	-8.660898676323828e-17	0.00010592364859966482	-0.0015366482777568464	3.2593089034161475
37	-5.914697907337037	-3.189080732952937	-0.8907402759326728	2.5	1.1829210093946022e-15	-2.9438822024982532e-05	-0.08988416332059145	3.3473983332382056
38	-5.781839031827731	-3.3593029897810545	-0.8907425913336313	2.5	2.807026378599882e-15	-0.007947283518968626	-0.30071820741373206	3.4354877630602636
39	-5.648980610512721	-3.5295255542302133	-0.8913676684938958	2.5	-4.775220380656583e-15	-0.03443737894715567	0.49999804771995826	3.5235771928823216
40	-5.516244848931345	-3.699831127112668	-0.8940772830560672	2.5	-8.046810979891195e-15	0.009607163988637625	0.499999759087157	3.6116666227043797
41	-5.384041793607818	-3.870495641398401	-0.8933216440888775	2.5	-2.4567385849715955e-15	0.053651857677791744	0.4999999074376607	3.6997560525264377
42	-5.251690018189029	-4.041060201706682	-0.8890978080304933	2.5	1.6088566282643202e-14	0.09769656443505725	0.4999999389872469	3.7878454823484957
43	-5.118509249924111	-4.211063977665682	-0.8813894016173858	2.5	6.051058860831987e-14	0.1417412739715079	0.4999999105001701	3.8759349121705537
44	-4.9838257161664945	-4.380035341767159	-0.8701666118439354	2.5	1.519458636964723e-11	0.18578598099854812	-0.4999999313197683	3.9640243419926118
45	-4.846977725448918	-4.547483009047881	-0.8553861855783438	2.5	2.854483613446974e-14	0.1417412721375213	-0.49999994790531466	4.05211377181467
46	-4.707321302100292	-4.712887190519076	-0.8441633959520309	2.5	2.145455705977082e-14	0.0976965618154831	-0.4999999191272354	4.140203201636728
47	-4.565564689363103	-4.876712226670165	-0.8364549897469188	2.5	9.900946572865363e-15	0.0536518540284896	-0.4999997922139425	4.228292631458786
48	-4.422381590608667	-5.039439038895439	-0.8322311539763809	2.5	1.720540977129883e-15	0.009607157421215817	-0.49999856501834083	4.316382061280844
49	-4.278422395756502	-5.201559428792288	-0.8314755155257748	2.5	-9.155503756650969e-16	-0.03443743108309706	0.2780646403983858	4.404471491102902
50	-4.134324772688077	-5.3635709852774305	-0.834185134193369	2.5	-1.7586846305136218e-15	-0.00994287545672765	0.10649366224430926	4.49256092092496
51	-3.990724117725656	-5.5259723184400595	-0.8349671798195571	2.5	1.7437780648272888e-15	-0.00056190946996362	0.015352627029922922	4.580650350747018
52	-3.8472671975458863	-5.688485897672019	-0.8350113747218114	2.5	-1.1495798317049924e-15	0.0007904946913730093	-0.01741696858556691	4.6687397805690765
53	-3.7038184041158946	-5.851005816788965	-0.8349492012915967	2.5	-2.3910751599049043e-15	-0.000743756140558278	0.017659700229999825	4.7568292103911345
54	-3.5603581780897247	-6.013516816846956	-0.8350076986729215	2.5	2.195586699990151e-15	0.0008118767835308742	-0.018279505282950803	4.8449186402131925
55	-3.416908708675562	-6.176036208637882	-0.8349438435127653	2.5	1.6493767220574054e-15	-0.0007983544142735603	-0.23381903052680555	4.9330080700352505
56	-3.273447497488294	-6.338546440065072	-0.8350066351206165	2.5	2.2359462169685127e-15	-0.02139533949492624	0.09940081059797515	5.021097499857309
57	-3.129997832499344	-6.50106567928988	-0.8366896626712622	2.5	-7.280891497714674e-15	-0.012639178765500227	0.4999993621341459	5.109186929679367
58	-2.9868579682300203	-6.66382608763891	-0.8376838031613929	2.5	-5.705470436609643e-15	0.031405479956289443	0.49999983079038085	5.197276359501425
59	-2.8439013919098115	-6.8267287060338075	-0.8352129099613073	2.5	7.944517009984868e-15	0.0754501799617397	0.49999990837564495	5.285365789323483
60	-2.7004896631044346	-6.989277531402928	-0.8292673962268955	2.5	3.858392099515061e-14	0.11949488680163171	0.4999998973165763	5.373455219145541
61	-2.5559882470626536	-7.15097045713654	-0.8198242372755162	2.5	-1.7525721576994057e-11	0.16353959266733664	-0.4999998478434013	5.461544648967599
62	-2.4097721003950747	-7.311290794425146	-0.8068469684941594	2.5	1.976217933229743e-14	0.11949489115969554	-0.4999998831415972	5.549634078789657
63	-2.261231521462766	-7.4696983768066865	-0.7974038091951241	2.5	1.0473222086335447e-14	0.07545018654265644	-0.499999789966761	5.637723508611715
64	-2.1110228375050295	-7.626695448380561	-0.7914582949401716	2.5	4.324781587718343e-15	0.031405490133335594	-0.499999189944164	5.725812938433773
65	-1.9597739712751274	-7.782796356016477	-0.7889874009388602	2.5	-9.250892763324385e-17	-0.012639153420336733	-0.0687663106711154	5.813902368255831
66	-1.808095105982063	-7.938523012218218	-0.7899815394352423	2.5	-2.059656169416466e-15	-0.018696738518321793	0.20681847289748506	5.901991798077889
67	-1.6565890846836622	-8.09440037232163	-0.7914522331523592	2.5	1.0379075533486913e-15	-0.0004782171641135691	0.012886820737143595	5.990081227899947
68	-1.5053391619016687	-8.25050036311581	-0.7914898455460646	2.5	1.080493195136949e-15	0.0006569755268404857	-0.01273708990800788	6.078170657722005
69	-1.3540957949818329	-8.406606042658343	-0.7914381735742156	2.5	-1.0585418952225636e-15	-0.00046502746074821884	0.02711445060711052	6.166260087544063
70	-1.2028434216871644	-8.562703906925186	-0.7914747485806719	2.5	-0.38024954150367557	0.0019234690331705025	0.19076476960428917	6.254349517366121
71	-1.0515974233200278	-8.71880730313198	-0.7913234650975803	2.4665040596726224	-1.0	0.018727828817748607	-0.49999047137740504	6.342438947188179
72	-0.9023518640823692	-8.872796589362158	-0.7898700629290052	2.378414628995827	-1.0	-0.02531604672234904	-0.4999993039385541	6.430528377010237
73	-0.7581957611997205	-9.021076916330072	-0.7917647696415518	2.2903251983058572	-1.0	-0.06936070031772221	-0.49999960148957134	6.518617806832295
74	-0.6196810739492039	-9.164128110544748	-0.7967705556553303	2.202235767611454	-1.0	-0.11340538012419482	0.45524892227430885	6.606707236654353
75	-0.48726518078108444	-9.302342113902279	-0.804661355866029	2.114146336914799	-1.0	-0.07330276213394453	0.49999991364320856	6.694796666476411
76	-0.3613226033454953	-9.436025994941021	-0.8095456107628245	2.0260569062167657	-1.0	-0.029258054830035844	0.49999997701760257	6.782886096298469
77	-0.24133119628382999	-9.564727502811209	-0.8114110742897531	1.937967475517788	-1.0	0.014786658056487458	0.49999999319601907	6.870975526120527
78	-0.12681491313352417	-9.688047159733996	-0.8105094742284847	1.8498780448181127	-1.0	0.05883137236815879	0.4999999996165466	6.959064955942585
79	-0.017384769321844882	-9.805662769182957	-0.8070816495109077	1.7617886141178918	-1.0	0.10287608724541143	0.5	7.047154385764643
80	0.08726467921455892	-9.917319652272633	-0.8013594443403876	1.6736991834172248	-1.0	0.14692080240001254	0.5	7.135243815586701
81	0.18736013960985018	-10.022822863358288	-0.7935676025049773	1.585609752716179	-1.0	0.19096551770868503	0.5	7.223333245408759
82	0.28305532062625816	-10.122031007920128	-0.7839256617192029	1.4975203220148003	-1.0	0.2350102331097595	0.5	7.311422675230817
83	0.374437328056587	-10.214851315656869	-0.7726498479731005	1.40943089131312	-1.0	0.2790549485685483	0.5	7.399512105052875
84	0.4615334946378694	-10.301235653208217	-0.7599549698836727	1.3213414606111584	-1.0	0.3230996640634552	0.5	7.487601534874933
85	0.5443184666586092	-10.38117719199672	-0.746056313047308	1.2332520299089271	-1.0	0.3671443795795646	0.5	7.575690964696991
86	0.6227214045089784	-10.454707476168227	-0.7311715343926377	1.1451625992064298	-1.0	0.4111890951052403	0.5	7.6637803945190495
87	0.69663318174597	-10.521893662994234	-0.7155225565336123	1.0570731685036634	-1.0	0.4552338106299299	0.5	7.7518698243411075
88	0.7659134884430252	-10.582835733288789	-0.6993374621227002	0.9689837378006161	-1.0	0.49927852614221846	0.5	7.8399592541631655
89	0.8303977612378606	-10.637663492573093	-0.6828523882041687	0.8808943070972676	-1.0	0.5433232416272394	0.5	7.9280486839852236
90	0.8899038761461654	-10.68653320523677	-0.6663134205674375	0.792804876393586	-1.0	0.5873679570617394	0.5	8.016138113807282
91	0.9442385524654916	-10.729623724210006	-0.6499784881005398	0.704715445689524	-1.0	0.6314126724015865	0.5	8.10422754362934
92	0.9932034286144332	-10.767131998102357	-0.6341192571438321	0.6166260149850121	-1.0	0.675457387538624	0.4999999953764806	8.1923169734514
93	1.0366007853055927	-10.79926785679188	-0.6190230258445748	0.5285365842799457	-1.0	0.7195021020423712	0.3462152800985654	8.280406403273458
94	1.074238909951031	-10.826247995459887	-0.6049946185169379	0.44044715357416225	-1.0	0.75	-2.1828739278590984e-09	8.368495833095517
95	1.1059371207442776	-10.848289096491518	-0.5926535016907775	0.35235772286739475	-1.0	0.75	-4.3522009748316975e-09	8.456585262917576
96	1.1315250724166686	-10.865607603976134	-0.582780608232937	0.26426829215916464	-1.0	0.75	-9.523839924830228e-09	8.544674692739635
97	1.150851113232214	-10.878406345582054	-0.5753759381442758	0.17617886144848283	-1.0	0.75	-2.995939699953392e-08	8.632764122561694
98	1.1638016862329472	-10.886843191115856	-0.570439491425489	0.08808943073274095	-1.0	0.75	-0.23064914745185977	8.720853552383753
99	1.170298918297185	-10.891029594732329	-0.5679712680772491	0.0	0.0	0.729682252720233	0.0	8.808942982205812
100	1.170298918297185	-10.891029594732329	-0.5679712680772491	0.0	-1.0	-0.7495754243022752	-0.007630544785115563	8.864585444879518
101	1.1702989178290082	-10.891029594433052	-0.5679712679001492	-0.16465285110948544	-1.0	-0.75	-1.4300010022381443e-08	8.920227907553224
102	1.1626149687489475	-10.886105789162784	-0.5650571142000809	-0.22029531439999825	-1.0	-0.75	-8.29760966297605e-09	8.97587037022693
