	x	y	theta	v	a	sigma	omega	t
0	-5.3731343283582	9.72636815920399	2.60578141562933	0.0001	1.0	0.3973846686865988	0.035556482719946686	0.016892284035271418
1	-5.3731383745485255	9.732612317501745	2.605781668014405	0.016992294245828213	1.0	0.39798529889199935	0.4999949296473386	0.033784568070542836
2	-5.373825846222622	9.739004789574459	2.605824621084345	0.03388457847092223	1.0	0.40643135525979773	0.499998480648251	0.050676852105814255
3	-5.375196807444303	9.74564436539469	2.6059122803197727	0.05077686268863392	1.0	0.41487747161211225	0.4999992631297686	0.06756913614108567
4	-5.377251422017391	9.752525644753952	2.606046663485402	0.06766914690261204	1.0	0.42332360118232687	0.4999995655731106	0.08446142017635709
5	-5.379989959500668	9.759700115300573	2.6062298065656178	0.08456143111432923	1.0	0.4317697358615004	0.4999997145171935	0.10135370421162851
6	-5.383412801301592	9.767212566957655	2.60646376425646	0.10145371532452511	1.0	0.44021587305667975	0.49999979889262264	0.11824598824689993
7	-5.387520446852318	9.775116531092264	2.6067506104569316	0.11834599953362318	1.0	0.448662011677153	0.4999998513185076	0.13513827228217135
8	-5.392313519872006	9.783303545100056	2.6070924387602443	0.13523828374188826	1.0	0.45710815118321935	0.4999998861111855	0.15203055631744278
9	-5.397792774719468	9.791790536881111	2.607491362945053	0.1521305679494967	1.0	0.46555429127701364	0.49999991037135894	0.1689228403527142
10	-5.4039591028404255	9.800605211377608	2.6079495174666874	0.1690228521565716	1.0	0.4740004317806179	0.49999992795048076	0.18581512438798564
11	-5.410813539313684	9.809674353956567	2.6084690579483802	0.18591513636320212	1.0	0.4824465725811739	0.49999994108584733	0.20270740842325707
12	-5.418357269500733	9.819030048020636	2.609052161672498	0.2028074205694546	1.0	0.4908927136036164	0.4999999511497096	0.2195996924585285
13	-5.426591635803385	9.828605320224172	2.6097010280717705	0.2196997047753797	1.0	0.4993388547960608	0.4999999590217547	0.23649197649379994
14	-5.435518144534194	9.83845362388885	2.610417879220517	0.23659198898101666	1.0	0.5077849961214823	0.49999996528693724	0.25338426052907137
15	-5.445138472904569	9.848538913754275	2.6112049603258773	0.2534842731863964	1.0	0.5162311375527373	0.4999999703463923	0.2702765445643428
16	-5.455454476135644	9.858701625617956	2.6120645402190408	0.2703765573915434	1.0	0.5246772790694583	0.4999999744824972	0.28716882859961423
17	-5.4664681946970965	9.868954597743386	2.6129989118464736	0.28726884159647736	1.0	0.5331234206560478	0.49999997789853295	0.30406111263488567
18	-5.478181861679303	9.879294324844173	2.614010392761149	0.3041611258012139	1.0	0.5415695623003424	0.499999980743673	0.3209533966701571
19	-5.490597910304371	9.889707956938887	2.615101325613775	0.3210534100057657	1.0	0.5500157039926981	0.4999999831291819	0.33784568070542853
20	-5.503718981581765	9.900177035596927	2.6162740786440244	0.33794569421014264	1.0	0.5584618457253507	0.49999998513917804	0.35473796474069996
21	-5.51754793211444	9.910679311901896	2.6175310461717616	0.3548379784143525	1.0	0.5669079874919571	0.4999999868379348	0.3716302487759714
22	-5.532087842061554	9.9211892885072	2.618874649088272	0.3717302626184011	1.0	0.5753541292872597	0.4999999882902961	0.3885225328112428
23	-5.547342023264067	9.931677628560916	2.6203073353474915	0.3886225468222927	1.0	0.5838002711070963	0.49999998948831853	0.40541481684651426
24	-5.563314027539715	9.942109039275323	2.621831580457235	0.4055148310260298	1.0	0.5922464129471704	0.4999999905075193	0.4223071008817857
25	-5.58000765515405	9.952437456426328	2.623449887970423	0.4224071152296137	1.0	0.6006925548044615	0.49999999135478884	0.4391993849170571
26	-5.5974269634744935	9.962603877822497	2.6251647899763104	0.43929939943304414	1.0	0.6091386966760652	0.49999999204646106	0.45609166895232855
27	-5.615576275814528	9.972538436013892	2.6269788475917175	0.4561916836363193	1.0	0.6175848385593529	0.4999999925936432	0.4729839529876
28	-5.634460190475431	9.982162904498894	2.6288946514522555	0.47308396783943624	1.0	0.626030980451884	0.4999999930025257	0.4898762370228714
29	-5.654083589993187	9.991394035032762	2.6309148222035548	0.48997625204239026	1.0	0.6344771223513221	0.49999999327428046	0.5067685210581429
30	-5.674451650598439	10.000150264655447	2.633042010992493	0.506868536245175	1.0	0.6429232642553508	0.49999999340444207	0.5236608050934143
31	-5.695569851897656	10.00836357725062	2.6352788999584225	0.5237608204477822	1.0	0.6513694061615785	0.4999999933816583	0.5405530891286857
32	-5.7174439867839215	10.015995931462301	2.6376282027243985	0.5406531046502013	1.0	0.6598155480674212	0.49999999318529936	0.5574453731639571
33	-5.740080171586036	10.023035201953489	2.6400926648884027	0.5575453888524191	1.0	0.6682616899699468	0.49999999278115853	0.5743376571992286
34	-5.76348485646495	10.029496330638842	2.64267506451457	0.5744376730544195	1.0	0.6767078318656455	0.49999999211412927	0.5912299412345
35	-5.787664836066806	10.035453209550955	2.6453782126244123	0.5913299572561821	1.0	0.6851539737500764	0.4999999910937436	0.6081222252697714
36	-5.812627260442199	10.040923429357012	2.6482049536880394	0.6082222414576818	1.0	0.6936001156172702	0.49999998956551917	0.6250145093050429
37	-5.838379646241597	10.04591229062064	2.6511581661153762	0.6251145256588869	1.0	0.7020462574586485	0.4999999872476978	0.6419067933403143
38	-5.864929888197172	10.050419973824393	2.6542407627473716	0.6420068098597573	1.0	0.710492399260873	0.4999999835728567	0.6587990773755857
39	-5.892286270901678	10.05444513298343	2.657455691347193	0.6588990940602414	1.0	0.7189385410010205	0.49999997721253475	0.6756913614108572
40	-5.920457480895322	10.057986751301847	2.660805935091384	0.6757913782602715	1.0	0.7273846826337269	0.49999996417523124	0.6925836454461286
41	-5.949452619071979	10.061045112229934	2.6642945130609363	0.6926836624597569	1.0	0.7358308240462026	0.4999999244871755	0.7094759294814
42	-5.979281213416487	10.063622307643156	2.6679244807320455	0.7095759466585723	1.0	0.7442769647882553	0.33879633651818275	0.7263682135166715
43	-6.009953232085097	10.065722515896452	2.671698930464994	0.7264682308565381	1.0	0.75	8.529884339687003e-09	0.7432604975519429
44	-6.041479096841582	10.067352196340012	2.6756023196924095	0.7433605150533846	1.0	0.75	7.132880751799811e-09	0.7601527815872143
45	-6.073869069513547	10.068520899644142	2.679596472917622	0.7602527992486798	1.0	0.75	6.071767478860494e-09	0.7770450656224858
